03-22-2022	mo	VERSION: 2020_01_31

Temperatursteuerung:	automatisch (ILX-TEC) (AD590: 0.0,1.0,0.855)
Anfangstemperatur /°C:	30.1
Delta-Temperatur /°C:	5.0
Endtemperatur /°C:	30.1
Anzahl der Temperaturen:	1
aktuelle Temperatur-Nr:	1
aktuelle Temperatur /°C:	30.1

Stromquelle:	LDD5060	U_Messung
Startstrom /mA:	190.0
d-Strom /mA:	10.0
Maximalstrom /mA:	700.0
Anzahl der Ströme:	52
aktuelle Strom-Nr:
aktueller Strom /mA:
Art:	CW	keinePolarisation



Einstellspannung (E3631A_P6V): 0.0 ( 0.25) 3.0 V ; 0.75 V


Messfassungsnr.:	C030652








Messgeraet:	Q8384 (ADVANTEST)
Messgeraet:	FSUP/FSW





















Projektnummer:	9618
Projektverantwortlicher:	Wohlfeil
Lasertyp:	TPL
Wafer:	R1268-4
TF/Riegel/Chip:	070709
Prozess:	Z1-9581-TRA
Beschichtung:	Z1-9648-FAC
AVT-Losdokument:	Z2-2654-LCM

Laenge /µm:	6000
Breite /µm:	400
Lambda /nm:	820
Aufbauart:	p-up
Traegerart:	Chip
Traeger-Nr.:	C030652
Diodenname:	070709
Absorber /mA:	








Kommentar:	

Current (mA)	Frequency (GHz)	Intensity (dBm)	C_absorber (A)	Temperature (deg.C)
460.0	9.1044	-93.6697	0.086231	29.99
460.0	9.10503	-92.7646	0.086231	29.99
460.0	9.10566	-92.3250	0.086231	29.99
460.0	9.10629	-90.7858	0.086231	29.99
460.0	9.10692	-92.6244	0.086231	29.99
460.0	9.10755	-92.2020	0.086231	29.99
460.0	9.10818	-94.0824	0.086231	29.99
460.0	9.10881	-90.2635	0.086231	29.99
460.0	9.10944	-94.9191	0.086231	29.99
460.0	9.11007	-90.5770	0.086231	29.99
460.0	9.1107	-90.0114	0.086231	29.99
460.0	9.11133	-94.6513	0.086231	29.99
460.0	9.11196	-92.8155	0.086231	29.99
460.0	9.11259	-90.0061	0.086231	29.99
460.0	9.11322	-95.6567	0.086231	29.99
460.0	9.11385	-95.6192	0.086231	29.99
460.0	9.11448	-91.2474	0.086231	29.99
460.0	9.11511	-93.4701	0.086231	29.99
460.0	9.11574	-94.5989	0.086231	29.99
460.0	9.11637	-92.3930	0.086231	29.99
460.0	9.117	-89.5944	0.086231	29.99
460.0	9.11763	-95.3673	0.086231	29.99
460.0	9.11826	-94.6048	0.086231	29.99
460.0	9.11889	-91.2762	0.086231	29.99
460.0	9.11952	-91.3645	0.086231	29.99
460.0	9.12015	-94.0402	0.086231	29.99
460.0	9.12078	-96.3671	0.086231	29.99
460.0	9.12141	-92.8597	0.086231	29.99
460.0	9.12204	-87.1655	0.086231	29.99
460.0	9.12267	-89.3577	0.086231	29.99
460.0	9.1233	-95.1197	0.086231	29.99
460.0	9.12393	-90.6612	0.086231	29.99
460.0	9.12456	-91.8311	0.086231	29.99
460.0	9.12519	-91.0644	0.086231	29.99
460.0	9.12582	-90.5998	0.086231	29.99
460.0	9.12645	-94.5660	0.086231	29.99
460.0	9.12708	-95.2689	0.086231	29.99
460.0	9.12771	-91.8202	0.086231	29.99
460.0	9.12834	-92.8656	0.086231	29.99
460.0	9.12897	-94.9896	0.086231	29.99
460.0	9.1296	-91.3959	0.086231	29.99
460.0	9.13023	-91.6828	0.086231	29.99
460.0	9.13086	-90.2396	0.086231	29.99
460.0	9.13149	-90.5980	0.086231	29.99
460.0	9.13212	-91.2775	0.086231	29.99
460.0	9.13275	-88.6699	0.086231	29.99
460.0	9.13338	-92.9777	0.086231	29.99
460.0	9.13401	-89.6951	0.086231	29.99
460.0	9.13464	-90.2036	0.086231	29.99
460.0	9.13527	-91.1254	0.086231	29.99
460.0	9.1359	-90.8906	0.086231	29.99
460.0	9.13653	-90.9508	0.086231	29.99
460.0	9.13716	-92.6208	0.086231	29.99
460.0	9.13779	-90.6072	0.086231	29.99
460.0	9.13842	-90.7577	0.086231	29.99
460.0	9.13905	-89.9407	0.086231	29.99
460.0	9.13968	-90.1410	0.086231	29.99
460.0	9.14031	-92.5134	0.086231	29.99
460.0	9.14094	-92.1678	0.086231	29.99
460.0	9.14157	-93.1936	0.086231	29.99
460.0	9.1422	-91.9815	0.086231	29.99
460.0	9.14283	-94.2437	0.086231	29.99
460.0	9.14346	-92.9103	0.086231	29.99
460.0	9.14409	-92.3919	0.086231	29.99
460.0	9.14472	-89.4073	0.086231	29.99
460.0	9.14535	-89.6720	0.086231	29.99
460.0	9.14598	-90.4736	0.086231	29.99
460.0	9.14661	-90.0512	0.086231	29.99
460.0	9.14724	-89.5435	0.086231	29.99
460.0	9.14787	-99.1426	0.086231	29.99
460.0	9.1485	-91.0610	0.086231	29.99
460.0	9.14913	-91.4084	0.086231	29.99
460.0	9.14976	-90.6650	0.086231	29.99
460.0	9.15039	-93.1442	0.086231	29.99
460.0	9.15102	-91.5018	0.086231	29.99
460.0	9.15165	-91.8652	0.086231	29.99
460.0	9.15228	-90.8550	0.086231	29.99
460.0	9.15291	-91.3576	0.086231	29.99
460.0	9.15354	-92.7698	0.086231	29.99
460.0	9.15417	-92.7585	0.086231	29.99
460.0	9.1548	-94.2773	0.086231	29.99
460.0	9.15543	-90.8242	0.086231	29.99
460.0	9.15606	-93.2418	0.086231	29.99
460.0	9.15669	-94.2122	0.086231	29.99
460.0	9.15732	-92.0910	0.086231	29.99
460.0	9.15795	-91.0241	0.086231	29.99
460.0	9.15858	-90.3969	0.086231	29.99
460.0	9.15921	-93.4627	0.086231	29.99
460.0	9.15984	-92.6871	0.086231	29.99
460.0	9.16047	-95.1658	0.086231	29.99
460.0	9.1611	-88.8992	0.086231	29.99
460.0	9.16173	-93.7623	0.086231	29.99
460.0	9.16236	-90.0397	0.086231	29.99
460.0	9.16299	-91.9422	0.086231	29.99
460.0	9.16362	-90.6015	0.086231	29.99
460.0	9.16425	-91.4757	0.086231	29.99
460.0	9.16488	-91.5678	0.086231	29.99
460.0	9.16551	-93.0348	0.086231	29.99
460.0	9.16614	-91.3664	0.086231	29.99
460.0	9.16677	-90.4677	0.086231	29.99
460.0	9.1674	-89.0816	0.086231	29.99
460.0	9.16803	-92.6197	0.086231	29.99
460.0	9.16866	-91.3450	0.086231	29.99
460.0	9.16929	-93.2802	0.086231	29.99
460.0	9.16992	-90.1323	0.086231	29.99
460.0	9.17055	-91.5375	0.086231	29.99
460.0	9.17118	-92.8296	0.086231	29.99
460.0	9.17181	-93.7367	0.086231	29.99
460.0	9.17244	-91.2901	0.086231	29.99
460.0	9.17307	-92.7645	0.086231	29.99
460.0	9.1737	-92.2360	0.086231	29.99
460.0	9.17433	-90.1288	0.086231	29.99
460.0	9.17496	-89.0869	0.086231	29.99
460.0	9.17559	-92.3119	0.086231	29.99
460.0	9.17622	-93.0344	0.086231	29.99
460.0	9.17685	-90.0011	0.086231	29.99
460.0	9.17748	-92.7383	0.086231	29.99
460.0	9.17811	-94.0270	0.086231	29.99
460.0	9.17874	-91.2657	0.086231	29.99
460.0	9.17937	-91.1941	0.086231	29.99
460.0	9.18	-94.9701	0.086231	29.99
460.0	9.18063	-88.5428	0.086231	29.99
460.0	9.18126	-91.7751	0.086231	29.99
460.0	9.18189	-88.8986	0.086231	29.99
460.0	9.18252	-89.6434	0.086231	29.99
460.0	9.18315	-91.1044	0.086231	29.99
460.0	9.18378	-88.7159	0.086231	29.99
460.0	9.18441	-91.1642	0.086231	29.99
460.0	9.18504	-90.9602	0.086231	29.99
460.0	9.18567	-92.6859	0.086231	29.99
460.0	9.1863	-90.4699	0.086231	29.99
460.0	9.18693	-91.2235	0.086231	29.99
460.0	9.18756	-90.1931	0.086231	29.99
460.0	9.18819	-88.7701	0.086231	29.99
460.0	9.18882	-94.2072	0.086231	29.99
460.0	9.18945	-89.1429	0.086231	29.99
460.0	9.19008	-90.8024	0.086231	29.99
460.0	9.19071	-92.5228	0.086231	29.99
460.0	9.19134	-90.4877	0.086231	29.99
460.0	9.19197	-91.0012	0.086231	29.99
460.0	9.1926	-92.2695	0.086231	29.99
460.0	9.19323	-88.9784	0.086231	29.99
460.0	9.19386	-91.1857	0.086231	29.99
460.0	9.19449	-89.3541	0.086231	29.99
460.0	9.19512	-91.4250	0.086231	29.99
460.0	9.19575	-90.7873	0.086231	29.99
460.0	9.19638	-91.4711	0.086231	29.99
460.0	9.19701	-91.1410	0.086231	29.99
460.0	9.19764	-91.1470	0.086231	29.99
460.0	9.19827	-85.0855	0.086231	29.99
460.0	9.1989	-84.9696	0.086231	29.99
460.0	9.19953	-88.6370	0.086231	29.99
460.0	9.20016	-92.1415	0.086231	29.99
460.0	9.20079	-89.5256	0.086231	29.99
460.0	9.20142	-92.9439	0.086231	29.99
460.0	9.20205	-89.9070	0.086231	29.99
460.0	9.20268	-92.2123	0.086231	29.99
460.0	9.20331	-90.4814	0.086231	29.99
460.0	9.20394	-92.1019	0.086231	29.99
460.0	9.20457	-95.2544	0.086231	29.99
460.0	9.2052	-87.4633	0.086231	29.99
460.0	9.20583	-89.9403	0.086231	29.99
460.0	9.20646	-92.8561	0.086231	29.99
460.0	9.20709	-94.8254	0.086231	29.99
460.0	9.20772	-93.7535	0.086231	29.99
460.0	9.20835	-93.7836	0.086231	29.99
460.0	9.20898	-91.5841	0.086231	29.99
460.0	9.20961	-91.0988	0.086231	29.99
460.0	9.21024	-93.1789	0.086231	29.99
460.0	9.21087	-91.0848	0.086231	29.99
460.0	9.2115	-89.8454	0.086231	29.99
460.0	9.21213	-91.2563	0.086231	29.99
460.0	9.21276	-92.1159	0.086231	29.99
460.0	9.21339	-91.5190	0.086231	29.99
460.0	9.21402	-93.5830	0.086231	29.99
460.0	9.21465	-89.3192	0.086231	29.99
460.0	9.21528	-93.9958	0.086231	29.99
460.0	9.21591	-88.6862	0.086231	29.99
460.0	9.21654	-91.8939	0.086231	29.99
460.0	9.21717	-91.9859	0.086231	29.99
460.0	9.2178	-88.8029	0.086231	29.99
460.0	9.21843	-92.2537	0.086231	29.99
460.0	9.21906	-92.0453	0.086231	29.99
460.0	9.21969	-88.7173	0.086231	29.99
460.0	9.22032	-89.4281	0.086231	29.99
460.0	9.22095	-88.0974	0.086231	29.99
460.0	9.22158	-91.4544	0.086231	29.99
460.0	9.22221	-94.3723	0.086231	29.99
460.0	9.22284	-91.9773	0.086231	29.99
460.0	9.22347	-93.8145	0.086231	29.99
460.0	9.2241	-88.3689	0.086231	29.99
460.0	9.22473	-87.0214	0.086231	29.99
460.0	9.22536	-90.1638	0.086231	29.99
460.0	9.22599	-90.6070	0.086231	29.99
460.0	9.22662	-95.1418	0.086231	29.99
460.0	9.22725	-93.6102	0.086231	29.99
460.0	9.22788	-87.9980	0.086231	29.99
460.0	9.22851	-93.8057	0.086231	29.99
460.0	9.22914	-95.5565	0.086231	29.99
460.0	9.22977	-88.2165	0.086231	29.99
460.0	9.2304	-90.9715	0.086231	29.99
460.0	9.23103	-88.7616	0.086231	29.99
460.0	9.23166	-92.2458	0.086231	29.99
460.0	9.23229	-94.3259	0.086231	29.99
460.0	9.23292	-93.4639	0.086231	29.99
460.0	9.23355	-86.4045	0.086231	29.99
460.0	9.23418	-91.1000	0.086231	29.99
460.0	9.23481	-90.4569	0.086231	29.99
460.0	9.23544	-91.9448	0.086231	29.99
460.0	9.23607	-94.3273	0.086231	29.99
460.0	9.2367	-93.5976	0.086231	29.99
460.0	9.23733	-93.0816	0.086231	29.99
460.0	9.23796	-88.4018	0.086231	29.99
460.0	9.23859	-90.4927	0.086231	29.99
460.0	9.23922	-92.4409	0.086231	29.99
460.0	9.23985	-92.1286	0.086231	29.99
460.0	9.24048	-89.3547	0.086231	29.99
460.0	9.24111	-90.4544	0.086231	29.99
460.0	9.24174	-90.6331	0.086231	29.99
460.0	9.24237	-90.5897	0.086231	29.99
460.0	9.243	-91.2589	0.086231	29.99
460.0	9.24363	-92.6708	0.086231	29.99
460.0	9.24426	-89.0775	0.086231	29.99
460.0	9.24489	-89.2324	0.086231	29.99
460.0	9.24552	-89.8801	0.086231	29.99
460.0	9.24615	-92.3259	0.086231	29.99
460.0	9.24678	-93.3503	0.086231	29.99
460.0	9.24741	-90.4008	0.086231	29.99
460.0	9.24804	-92.8513	0.086231	29.99
460.0	9.24867	-90.0970	0.086231	29.99
460.0	9.2493	-94.4243	0.086231	29.99
460.0	9.24993	-90.9099	0.086231	29.99
460.0	9.25056	-91.4306	0.086231	29.99
460.0	9.25119	-90.7792	0.086231	29.99
460.0	9.25182	-88.0443	0.086231	29.99
460.0	9.25245	-90.9511	0.086231	29.99
460.0	9.25308	-92.4611	0.086231	29.99
460.0	9.25371	-91.5337	0.086231	29.99
460.0	9.25434	-88.0116	0.086231	29.99
460.0	9.25497	-92.4272	0.086231	29.99
460.0	9.2556	-89.2980	0.086231	29.99
460.0	9.25623	-88.3031	0.086231	29.99
460.0	9.25686	-90.8041	0.086231	29.99
460.0	9.25749	-86.6018	0.086231	29.99
460.0	9.25812	-88.5613	0.086231	29.99
460.0	9.25875	-87.9854	0.086231	29.99
460.0	9.25938	-88.6369	0.086231	29.99
460.0	9.26001	-89.3711	0.086231	29.99
460.0	9.26064	-88.5345	0.086231	29.99
460.0	9.26127	-91.1595	0.086231	29.99
460.0	9.2619	-86.6938	0.086231	29.99
460.0	9.26253	-92.6591	0.086231	29.99
460.0	9.26316	-91.8274	0.086231	29.99
460.0	9.26379	-96.6946	0.086231	29.99
460.0	9.26442	-89.9248	0.086231	29.99
460.0	9.26505	-96.4628	0.086231	29.99
460.0	9.26568	-88.8485	0.086231	29.99
460.0	9.26631	-91.5945	0.086231	29.99
460.0	9.26694	-86.9676	0.086231	29.99
460.0	9.26757	-89.6073	0.086231	29.99
460.0	9.2682	-90.5334	0.086231	29.99
460.0	9.26883	-89.2517	0.086231	29.99
460.0	9.26946	-91.4586	0.086231	29.99
460.0	9.27009	-87.0945	0.086231	29.99
460.0	9.27072	-93.2625	0.086231	29.99
460.0	9.27135	-92.2805	0.086231	29.99
460.0	9.27198	-90.5003	0.086231	29.99
460.0	9.27261	-91.6359	0.086231	29.99
460.0	9.27324	-91.6300	0.086231	29.99
460.0	9.27387	-87.5787	0.086231	29.99
460.0	9.2745	-90.4387	0.086231	29.99
460.0	9.27513	-89.0960	0.086231	29.99
460.0	9.27576	-90.4399	0.086231	29.99
460.0	9.27639	-90.1798	0.086231	29.99
460.0	9.27702	-90.4685	0.086231	29.99
460.0	9.27765	-89.4233	0.086231	29.99
460.0	9.27828	-94.1487	0.086231	29.99
460.0	9.27891	-91.7060	0.086231	29.99
460.0	9.27954	-90.7694	0.086231	29.99
460.0	9.28017	-90.3621	0.086231	29.99
460.0	9.2808	-90.3506	0.086231	29.99
460.0	9.28143	-91.4977	0.086231	29.99
460.0	9.28206	-89.3737	0.086231	29.99
460.0	9.28269	-91.1089	0.086231	29.99
460.0	9.28332	-89.4665	0.086231	29.99
460.0	9.28395	-90.4629	0.086231	29.99
460.0	9.28458	-92.3612	0.086231	29.99
460.0	9.28521	-91.8127	0.086231	29.99
460.0	9.28584	-92.6743	0.086231	29.99
460.0	9.28647	-89.9653	0.086231	29.99
460.0	9.2871	-96.4804	0.086231	29.99
460.0	9.28773	-89.5452	0.086231	29.99
460.0	9.28836	-89.9377	0.086231	29.99
460.0	9.28899	-94.0651	0.086231	29.99
460.0	9.28962	-91.8314	0.086231	29.99
460.0	9.29025	-93.3817	0.086231	29.99
460.0	9.29088	-91.1034	0.086231	29.99
460.0	9.29151	-91.6639	0.086231	29.99
460.0	9.29214	-90.6071	0.086231	29.99
460.0	9.29277	-95.3499	0.086231	29.99
460.0	9.2934	-93.6089	0.086231	29.99
460.0	9.29403	-86.4691	0.086231	29.99
460.0	9.29466	-86.4822	0.086231	29.99
460.0	9.29529	-92.7608	0.086231	29.99
460.0	9.29592	-92.4901	0.086231	29.99
460.0	9.29655	-92.2652	0.086231	29.99
460.0	9.29718	-94.3934	0.086231	29.99
460.0	9.29781	-91.9261	0.086231	29.99
460.0	9.29844	-91.7433	0.086231	29.99
460.0	9.29907	-92.1388	0.086231	29.99
460.0	9.2997	-88.1881	0.086231	29.99
460.0	9.30033	-93.4342	0.086231	29.99
460.0	9.30096	-87.9941	0.086231	29.99
460.0	9.30159	-93.2872	0.086231	29.99
460.0	9.30222	-89.6044	0.086231	29.99
460.0	9.30285	-92.2654	0.086231	29.99
460.0	9.30348	-93.2351	0.086231	29.99
460.0	9.30411	-89.7044	0.086231	29.99
460.0	9.30474	-94.5656	0.086231	29.99
460.0	9.30537	-94.3987	0.086231	29.99
460.0	9.306	-89.3275	0.086231	29.99
460.0	9.30663	-87.7846	0.086231	29.99
460.0	9.30726	-90.5849	0.086231	29.99
460.0	9.30789	-92.2020	0.086231	29.99
460.0	9.30852	-92.2431	0.086231	29.99
460.0	9.30915	-90.2978	0.086231	29.99
460.0	9.30978	-94.1665	0.086231	29.99
460.0	9.31041	-89.9880	0.086231	29.99
460.0	9.31104	-89.0033	0.086231	29.99
460.0	9.31167	-92.8244	0.086231	29.99
460.0	9.3123	-89.6687	0.086231	29.99
460.0	9.31293	-86.4230	0.086231	29.99
460.0	9.31356	-88.7627	0.086231	29.99
460.0	9.31419	-90.8379	0.086231	29.99
460.0	9.31482	-88.5738	0.086231	29.99
460.0	9.31545	-89.9588	0.086231	29.99
460.0	9.31608	-89.3000	0.086231	29.99
460.0	9.31671	-92.0401	0.086231	29.99
460.0	9.31734	-89.3020	0.086231	29.99
460.0	9.31797	-89.8619	0.086231	29.99
460.0	9.3186	-89.8874	0.086231	29.99
460.0	9.31923	-88.7925	0.086231	29.99
460.0	9.31986	-90.8669	0.086231	29.99
460.0	9.32049	-90.2159	0.086231	29.99
460.0	9.32112	-89.2810	0.086231	29.99
460.0	9.32175	-88.9841	0.086231	29.99
460.0	9.32238	-89.4543	0.086231	29.99
460.0	9.32301	-89.7987	0.086231	29.99
460.0	9.32364	-92.3949	0.086231	29.99
460.0	9.32427	-88.5337	0.086231	29.99
460.0	9.3249	-89.0554	0.086231	29.99
460.0	9.32553	-92.4557	0.086231	29.99
460.0	9.32616	-90.9249	0.086231	29.99
460.0	9.32679	-91.3005	0.086231	29.99
460.0	9.32742	-94.6070	0.086231	29.99
460.0	9.32805	-91.5340	0.086231	29.99
460.0	9.32868	-91.5933	0.086231	29.99
460.0	9.32931	-90.6287	0.086231	29.99
460.0	9.32994	-90.5313	0.086231	29.99
460.0	9.33057	-90.4442	0.086231	29.99
460.0	9.3312	-90.8088	0.086231	29.99
460.0	9.33183	-90.1229	0.086231	29.99
460.0	9.33246	-90.4431	0.086231	29.99
460.0	9.33309	-90.7437	0.086231	29.99
460.0	9.33372	-93.0705	0.086231	29.99
460.0	9.33435	-89.1265	0.086231	29.99
460.0	9.33498	-88.2910	0.086231	29.99
460.0	9.33561	-93.1322	0.086231	29.99
460.0	9.33624	-90.6215	0.086231	29.99
460.0	9.33687	-92.0174	0.086231	29.99
460.0	9.3375	-92.1661	0.086231	29.99
460.0	9.33813	-91.2973	0.086231	29.99
460.0	9.33876	-89.5139	0.086231	29.99
460.0	9.33939	-91.5240	0.086231	29.99
460.0	9.34002	-94.7301	0.086231	29.99
460.0	9.34065	-90.4415	0.086231	29.99
460.0	9.34128	-97.1811	0.086231	29.99
460.0	9.34191	-89.3801	0.086231	29.99
460.0	9.34254	-92.8228	0.086231	29.99
460.0	9.34317	-89.2979	0.086231	29.99
460.0	9.3438	-90.6993	0.086231	29.99
460.0	9.34443	-89.7067	0.086231	29.99
460.0	9.34506	-96.5900	0.086231	29.99
460.0	9.34569	-90.0439	0.086231	29.99
460.0	9.34632	-91.2147	0.086231	29.99
460.0	9.34695	-89.4953	0.086231	29.99
460.0	9.34758	-87.1342	0.086231	29.99
460.0	9.34821	-89.3465	0.086231	29.99
460.0	9.34884	-86.4333	0.086231	29.99
460.0	9.34947	-97.1297	0.086231	29.99
460.0	9.3501	-86.6911	0.086231	29.99
460.0	9.35073	-89.5628	0.086231	29.99
460.0	9.35136	-92.9820	0.086231	29.99
460.0	9.35199	-90.0705	0.086231	29.99
460.0	9.35262	-89.9297	0.086231	29.99
460.0	9.35325	-89.0220	0.086231	29.99
460.0	9.35388	-87.8522	0.086231	29.99
460.0	9.35451	-88.5875	0.086231	29.99
460.0	9.35514	-91.8478	0.086231	29.99
460.0	9.35577	-88.9459	0.086231	29.99
460.0	9.3564	-89.0161	0.086231	29.99
460.0	9.35703	-88.8321	0.086231	29.99
460.0	9.35766	-95.2915	0.086231	29.99
460.0	9.35829	-90.3730	0.086231	29.99
460.0	9.35892	-89.4808	0.086231	29.99
460.0	9.35955	-91.4188	0.086231	29.99
460.0	9.36018	-91.7530	0.086231	29.99
460.0	9.36081	-89.5748	0.086231	29.99
460.0	9.36144	-88.4477	0.086231	29.99
460.0	9.36207	-87.4524	0.086231	29.99
460.0	9.3627	-91.1263	0.086231	29.99
460.0	9.36333	-91.4874	0.086231	29.99
460.0	9.36396	-92.7552	0.086231	29.99
460.0	9.36459	-93.7254	0.086231	29.99
460.0	9.36522	-90.5698	0.086231	29.99
460.0	9.36585	-90.5822	0.086231	29.99
460.0	9.36648	-94.7819	0.086231	29.99
460.0	9.36711	-94.6156	0.086231	29.99
460.0	9.36774	-92.0918	0.086231	29.99
460.0	9.36837	-91.5703	0.086231	29.99
460.0	9.369	-89.9265	0.086231	29.99
460.0	9.36963	-88.0483	0.086231	29.99
460.0	9.37026	-93.1705	0.086231	29.99
460.0	9.37089	-91.9469	0.086231	29.99
460.0	9.37152	-92.7457	0.086231	29.99
460.0	9.37215	-91.5310	0.086231	29.99
460.0	9.37278	-92.0610	0.086231	29.99
460.0	9.37341	-89.3083	0.086231	29.99
460.0	9.37404	-88.6336	0.086231	29.99
460.0	9.37467	-91.9792	0.086231	29.99
460.0	9.3753	-88.3039	0.086231	29.99
460.0	9.37593	-93.3832	0.086231	29.99
460.0	9.37656	-94.0910	0.086231	29.99
460.0	9.37719	-89.4910	0.086231	29.99
460.0	9.37782	-91.7747	0.086231	29.99
460.0	9.37845	-90.5173	0.086231	29.99
460.0	9.37908	-93.1434	0.086231	29.99
460.0	9.37971	-92.2172	0.086231	29.99
460.0	9.38034	-89.0587	0.086231	29.99
460.0	9.38097	-89.7600	0.086231	29.99
460.0	9.3816	-90.4207	0.086231	29.99
460.0	9.38223	-90.5165	0.086231	29.99
460.0	9.38286	-92.1337	0.086231	29.99
460.0	9.38349	-92.4389	0.086231	29.99
460.0	9.38412	-88.0948	0.086231	29.99
460.0	9.38475	-90.0819	0.086231	29.99
460.0	9.38538	-87.9520	0.086231	29.99
460.0	9.38601	-93.6227	0.086231	29.99
460.0	9.38664	-91.1383	0.086231	29.99
460.0	9.38727	-88.2151	0.086231	29.99
460.0	9.3879	-93.3506	0.086231	29.99
460.0	9.38853	-89.8244	0.086231	29.99
460.0	9.38916	-90.8613	0.086231	29.99
460.0	9.38979	-91.1779	0.086231	29.99
460.0	9.39042	-87.4819	0.086231	29.99
460.0	9.39105	-91.7901	0.086231	29.99
460.0	9.39168	-87.3790	0.086231	29.99
460.0	9.39231	-92.5782	0.086231	29.99
460.0	9.39294	-90.0714	0.086231	29.99
460.0	9.39357	-88.8275	0.086231	29.99
460.0	9.3942	-95.3222	0.086231	29.99
460.0	9.39483	-89.6495	0.086231	29.99
460.0	9.39546	-94.1722	0.086231	29.99
460.0	9.39609	-89.5261	0.086231	29.99
460.0	9.39672	-89.4320	0.086231	29.99
460.0	9.39735	-88.4800	0.086231	29.99
460.0	9.39798	-87.9704	0.086231	29.99
460.0	9.39861	-88.2801	0.086231	29.99
460.0	9.39924	-90.7723	0.086231	29.99
460.0	9.39987	-95.8054	0.086231	29.99
460.0	9.4005	-93.4402	0.086231	29.99
460.0	9.40113	-89.9021	0.086231	29.99
460.0	9.40176	-92.9591	0.086231	29.99
460.0	9.40239	-90.0124	0.086231	29.99
460.0	9.40302	-93.1912	0.086231	29.99
460.0	9.40365	-93.1838	0.086231	29.99
460.0	9.40428	-88.9891	0.086231	29.99
460.0	9.40491	-90.6504	0.086231	29.99
460.0	9.40554	-93.0445	0.086231	29.99
460.0	9.40617	-91.9448	0.086231	29.99
460.0	9.4068	-93.9911	0.086231	29.99
460.0	9.40743	-91.7764	0.086231	29.99
460.0	9.40806	-91.4287	0.086231	29.99
460.0	9.40869	-86.8687	0.086231	29.99
460.0	9.40932	-88.6979	0.086231	29.99
460.0	9.40995	-90.0287	0.086231	29.99
460.0	9.41058	-88.6098	0.086231	29.99
460.0	9.41121	-89.7933	0.086231	29.99
460.0	9.41184	-90.1355	0.086231	29.99
460.0	9.41247	-87.9829	0.086231	29.99
460.0	9.4131	-87.7279	0.086231	29.99
460.0	9.41373	-89.9827	0.086231	29.99
460.0	9.41436	-94.0184	0.086231	29.99
460.0	9.41499	-92.9785	0.086231	29.99
460.0	9.41562	-90.6631	0.086231	29.99
460.0	9.41625	-91.8100	0.086231	29.99
460.0	9.41688	-88.8742	0.086231	29.99
460.0	9.41751	-87.0974	0.086231	29.99
460.0	9.41814	-88.9099	0.086231	29.99
460.0	9.41877	-91.2835	0.086231	29.99
460.0	9.4194	-90.6006	0.086231	29.99
460.0	9.42003	-86.9648	0.086231	29.99
460.0	9.42066	-90.1691	0.086231	29.99
460.0	9.42129	-89.9582	0.086231	29.99
460.0	9.42192	-90.3367	0.086231	29.99
460.0	9.42255	-91.0661	0.086231	29.99
460.0	9.42318	-92.8824	0.086231	29.99
460.0	9.42381	-92.9900	0.086231	29.99
460.0	9.42444	-93.3658	0.086231	29.99
460.0	9.42507	-90.7879	0.086231	29.99
460.0	9.4257	-89.8908	0.086231	29.99
460.0	9.42633	-91.8749	0.086231	29.99
460.0	9.42696	-87.1877	0.086231	29.99
460.0	9.42759	-92.7170	0.086231	29.99
460.0	9.42822	-89.8349	0.086231	29.99
460.0	9.42885	-90.2434	0.086231	29.99
460.0	9.42948	-89.1468	0.086231	29.99
460.0	9.43011	-89.7132	0.086231	29.99
460.0	9.43074	-91.5036	0.086231	29.99
460.0	9.43137	-92.1861	0.086231	29.99
460.0	9.432	-92.2399	0.086231	29.99
460.0	9.43263	-91.2339	0.086231	29.99
460.0	9.43326	-93.1396	0.086231	29.99
460.0	9.43389	-92.5348	0.086231	29.99
460.0	9.43452	-92.3583	0.086231	29.99
460.0	9.43515	-93.7674	0.086231	29.99
460.0	9.43578	-90.4009	0.086231	29.99
460.0	9.43641	-89.9735	0.086231	29.99
460.0	9.43704	-88.4839	0.086231	29.99
460.0	9.43767	-94.2383	0.086231	29.99
460.0	9.4383	-92.9501	0.086231	29.99
460.0	9.43893	-93.9467	0.086231	29.99
460.0	9.43956	-89.2044	0.086231	29.99
460.0	9.44019	-88.4993	0.086231	29.99
460.0	9.44082	-90.7047	0.086231	29.99
460.0	9.44145	-90.1111	0.086231	29.99
460.0	9.44208	-92.5182	0.086231	29.99
460.0	9.44271	-96.0140	0.086231	29.99
460.0	9.44334	-92.8211	0.086231	29.99
460.0	9.44397	-91.2205	0.086231	29.99
460.0	9.4446	-93.0641	0.086231	29.99
460.0	9.44523	-90.3903	0.086231	29.99
460.0	9.44586	-93.6836	0.086231	29.99
460.0	9.44649	-91.2049	0.086231	29.99
460.0	9.44712	-93.0108	0.086231	29.99
460.0	9.44775	-92.2754	0.086231	29.99
460.0	9.44838	-88.4674	0.086231	29.99
460.0	9.44901	-89.7921	0.086231	29.99
460.0	9.44964	-91.2574	0.086231	29.99
460.0	9.45027	-90.2879	0.086231	29.99
460.0	9.4509	-87.9375	0.086231	29.99

470.0	3.1509	-87.2295	0.086231	29.99
470.0	3.15153	-87.4233	0.086231	29.99
470.0	3.15216	-89.8090	0.086231	29.99
470.0	3.15279	-86.1794	0.086231	29.99
