03-22-2022	mo	VERSION: 2020_01_31

Temperatursteuerung:	automatisch (ILX-TEC) (AD590: 0.0,1.0,0.855)
Anfangstemperatur /°C:	30.1
Delta-Temperatur /°C:	5.0
Endtemperatur /°C:	30.1
Anzahl der Temperaturen:	1
aktuelle Temperatur-Nr:	1
aktuelle Temperatur /°C:	30.1

Stromquelle:	LDD5060	U_Messung
Startstrom /mA:	190.0
d-Strom /mA:	10.0
Maximalstrom /mA:	700.0
Anzahl der Ströme:	52
aktuelle Strom-Nr:
aktueller Strom /mA:
Art:	CW	keinePolarisation



Einstellspannung (E3631A_P6V): 0.0 ( 0.25) 3.0 V ; 0.75 V


Messfassungsnr.:	C030652








Messgeraet:	Q8384 (ADVANTEST)
Messgeraet:	FSUP/FSW





















Projektnummer:	9618
Projektverantwortlicher:	Wohlfeil
Lasertyp:	TPL
Wafer:	R1268-4
TF/Riegel/Chip:	070709
Prozess:	Z1-9581-TRA
Beschichtung:	Z1-9648-FAC
AVT-Losdokument:	Z2-2654-LCM

Laenge /µm:	6000
Breite /µm:	400
Lambda /nm:	820
Aufbauart:	p-up
Traegerart:	Chip
Traeger-Nr.:	C030652
Diodenname:	070709
Absorber /mA:	








Kommentar:	

Current (mA)	Frequency (GHz)	Intensity (dBm)	C_absorber (A)	Temperature (deg.C)
330.0	6.3101	-79.2847	0.086231	29.97
330.0	6.31011	-80.5740	0.086231	29.97
330.0	6.31012	-76.4074	0.086231	29.97
330.0	6.31013	-76.6285	0.086231	29.97
330.0	6.31014	-81.3223	0.086231	29.97
330.0	6.31015	-81.1641	0.086231	29.97
330.0	6.31016	-82.9406	0.086231	29.97
330.0	6.31017	-82.2122	0.086231	29.97
330.0	6.31018	-82.5553	0.086231	29.97
330.0	6.31019	-77.5558	0.086231	29.97
330.0	6.3102	-77.4905	0.086231	29.97
330.0	6.31021	-83.3601	0.086231	29.97
330.0	6.31022	-81.1179	0.086231	29.97
330.0	6.31023	-81.5430	0.086231	29.97
330.0	6.31024	-86.0263	0.086231	29.97
330.0	6.31025	-80.9314	0.086231	29.97
330.0	6.31026	-79.9472	0.086231	29.97
330.0	6.31027	-79.9441	0.086231	29.97
330.0	6.31028	-81.8503	0.086231	29.97
330.0	6.31029	-80.8681	0.086231	29.97
330.0	6.3103	-79.2233	0.086231	29.97
330.0	6.31031	-81.6000	0.086231	29.97
330.0	6.31032	-85.5355	0.086231	29.97
330.0	6.31033	-80.1844	0.086231	29.97
330.0	6.31034	-79.5785	0.086231	29.97
330.0	6.31035	-82.2522	0.086231	29.97
330.0	6.31036	-84.0870	0.086231	29.97
330.0	6.31037	-81.3525	0.086231	29.97
330.0	6.31038	-79.6385	0.086231	29.97
330.0	6.31039	-80.5145	0.086231	29.97
330.0	6.3104	-83.4534	0.086231	29.97
330.0	6.31041	-79.5475	0.086231	29.97
330.0	6.31042	-80.7629	0.086231	29.97
330.0	6.31043	-81.8514	0.086231	29.97
330.0	6.31044	-82.0238	0.086231	29.97
330.0	6.31045	-81.8372	0.086231	29.97
330.0	6.31046	-79.7045	0.086231	29.97
330.0	6.31047	-82.4626	0.086231	29.97
330.0	6.31048	-82.9389	0.086231	29.97
330.0	6.31049	-81.8295	0.086231	29.97
330.0	6.3105	-81.0252	0.086231	29.97
330.0	6.31051	-81.9464	0.086231	29.97
330.0	6.31052	-80.5101	0.086231	29.97
330.0	6.31053	-79.7514	0.086231	29.97
330.0	6.31054	-81.3913	0.086231	29.97
330.0	6.31055	-83.7743	0.086231	29.97
330.0	6.31056	-84.2214	0.086231	29.97
330.0	6.31057	-85.5812	0.086231	29.97
330.0	6.31058	-81.1518	0.086231	29.97
330.0	6.31059	-80.7582	0.086231	29.97
330.0	6.3106	-83.3285	0.086231	29.97
330.0	6.31061	-80.8523	0.086231	29.97
330.0	6.31062	-80.8715	0.086231	29.97
330.0	6.31063	-87.0717	0.086231	29.97
330.0	6.31064	-84.1483	0.086231	29.97
330.0	6.31065	-83.9654	0.086231	29.97
330.0	6.31066	-84.0898	0.086231	29.97
330.0	6.31067	-84.6128	0.086231	29.97
330.0	6.31068	-81.7474	0.086231	29.97
330.0	6.31069	-82.4762	0.086231	29.97
330.0	6.3107	-81.4804	0.086231	29.97
330.0	6.31071	-79.4298	0.086231	29.97
330.0	6.31072	-79.3383	0.086231	29.97
330.0	6.31073	-80.8404	0.086231	29.97
330.0	6.31074	-81.4266	0.086231	29.97
330.0	6.31075	-83.9216	0.086231	29.97
330.0	6.31076	-80.5077	0.086231	29.97
330.0	6.31077	-80.2007	0.086231	29.97
330.0	6.31078	-78.1050	0.086231	29.97
330.0	6.31079	-77.2241	0.086231	29.97
330.0	6.3108	-79.4658	0.086231	29.97
330.0	6.31081	-79.8360	0.086231	29.97
330.0	6.31082	-80.8809	0.086231	29.97
330.0	6.31083	-85.1598	0.086231	29.97
330.0	6.31084	-82.2255	0.086231	29.97
330.0	6.31085	-80.8862	0.086231	29.97
330.0	6.31086	-81.2278	0.086231	29.97
330.0	6.31087	-85.8685	0.086231	29.97
330.0	6.31088	-80.0151	0.086231	29.97
330.0	6.31089	-79.2572	0.086231	29.97
330.0	6.3109	-85.0468	0.086231	29.97
330.0	6.31091	-84.1203	0.086231	29.97
330.0	6.31092	-78.2008	0.086231	29.97
330.0	6.31093	-77.5343	0.086231	29.97
330.0	6.31094	-79.2417	0.086231	29.97
330.0	6.31095	-80.5880	0.086231	29.97
330.0	6.31096	-86.9619	0.086231	29.97
330.0	6.31097	-84.2942	0.086231	29.97
330.0	6.31098	-85.0318	0.086231	29.97
330.0	6.31099	-83.0210	0.086231	29.97
330.0	6.311	-85.9540	0.086231	29.97
330.0	6.31101	-83.8184	0.086231	29.97
330.0	6.31102	-84.5760	0.086231	29.97
330.0	6.31103	-84.0153	0.086231	29.97
330.0	6.31104	-84.1694	0.086231	29.97
330.0	6.31105	-82.2916	0.086231	29.97
330.0	6.31106	-83.3638	0.086231	29.97
330.0	6.31107	-82.2223	0.086231	29.97
330.0	6.31108	-83.0754	0.086231	29.97
330.0	6.31109	-86.0201	0.086231	29.97
330.0	6.3111	-86.6500	0.086231	29.97
330.0	6.31111	-86.8739	0.086231	29.97
330.0	6.31112	-81.3138	0.086231	29.97
330.0	6.31113	-81.9666	0.086231	29.97
330.0	6.31114	-91.1634	0.086231	29.97
330.0	6.31115	-85.9181	0.086231	29.97
330.0	6.31116	-86.1908	0.086231	29.97
330.0	6.31117	-86.0271	0.086231	29.97
330.0	6.31118	-89.7822	0.086231	29.97
330.0	6.31119	-80.3309	0.086231	29.97
330.0	6.3112	-79.8728	0.086231	29.97
330.0	6.31121	-83.3503	0.086231	29.97
330.0	6.31122	-94.2022	0.086231	29.97
330.0	6.31123	-89.2798	0.086231	29.97
330.0	6.31124	-85.6169	0.086231	29.97
330.0	6.31125	-85.8388	0.086231	29.97
330.0	6.31126	-78.6927	0.086231	29.97
330.0	6.31127	-78.6944	0.086231	29.97
330.0	6.31128	-80.9725	0.086231	29.97
330.0	6.31129	-81.9315	0.086231	29.97
330.0	6.3113	-76.4669	0.086231	29.97
330.0	6.31131	-76.6491	0.086231	29.97
330.0	6.31132	-83.9445	0.086231	29.97
330.0	6.31133	-83.1806	0.086231	29.97
330.0	6.31134	-83.8181	0.086231	29.97
330.0	6.31135	-82.2400	0.086231	29.97
330.0	6.31136	-80.4963	0.086231	29.97
330.0	6.31137	-81.0720	0.086231	29.97
330.0	6.31138	-83.0010	0.086231	29.97
330.0	6.31139	-79.0899	0.086231	29.97
330.0	6.3114	-78.4074	0.086231	29.97
330.0	6.31141	-78.9511	0.086231	29.97
330.0	6.31142	-81.3569	0.086231	29.97
330.0	6.31143	-81.6145	0.086231	29.97
330.0	6.31144	-80.8462	0.086231	29.97
330.0	6.31145	-80.2415	0.086231	29.97
330.0	6.31146	-82.2529	0.086231	29.97
330.0	6.31147	-86.6411	0.086231	29.97
330.0	6.31148	-86.4124	0.086231	29.97
330.0	6.31149	-85.6975	0.086231	29.97
330.0	6.3115	-86.3365	0.086231	29.97
330.0	6.31151	-86.3049	0.086231	29.97
330.0	6.31152	-80.9531	0.086231	29.97
330.0	6.31153	-79.9602	0.086231	29.97
330.0	6.31154	-85.4426	0.086231	29.97
330.0	6.31155	-83.6673	0.086231	29.97
330.0	6.31156	-78.9041	0.086231	29.97
330.0	6.31157	-78.4113	0.086231	29.97
330.0	6.31158	-83.2602	0.086231	29.97
330.0	6.31159	-82.7264	0.086231	29.97
330.0	6.3116	-81.4134	0.086231	29.97
330.0	6.31161	-81.3935	0.086231	29.97
330.0	6.31162	-81.7855	0.086231	29.97
330.0	6.31163	-80.0391	0.086231	29.97
330.0	6.31164	-82.5904	0.086231	29.97
330.0	6.31165	-90.3243	0.086231	29.97
330.0	6.31166	-90.6533	0.086231	29.97
330.0	6.31167	-89.8714	0.086231	29.97
330.0	6.31168	-87.5072	0.086231	29.97
330.0	6.31169	-86.0588	0.086231	29.97
330.0	6.3117	-85.9877	0.086231	29.97
330.0	6.31171	-85.2934	0.086231	29.97
330.0	6.31172	-91.4672	0.086231	29.97
330.0	6.31173	-88.0696	0.086231	29.97
330.0	6.31174	-86.3463	0.086231	29.97
330.0	6.31175	-83.8728	0.086231	29.97
330.0	6.31176	-80.7393	0.086231	29.97
330.0	6.31177	-80.6001	0.086231	29.97
330.0	6.31178	-90.6167	0.086231	29.97
330.0	6.31179	-85.2573	0.086231	29.97
330.0	6.3118	-84.9620	0.086231	29.97
330.0	6.31181	-86.7052	0.086231	29.97
330.0	6.31182	-89.9221	0.086231	29.97
330.0	6.31183	-81.8637	0.086231	29.97
330.0	6.31184	-80.3276	0.086231	29.97
330.0	6.31185	-80.3910	0.086231	29.97
330.0	6.31186	-81.3305	0.086231	29.97
330.0	6.31187	-92.2252	0.086231	29.97
330.0	6.31188	-86.6884	0.086231	29.97
330.0	6.31189	-86.2867	0.086231	29.97
330.0	6.3119	-80.9265	0.086231	29.97
330.0	6.31191	-81.2296	0.086231	29.97
330.0	6.31192	-91.0387	0.086231	29.97
330.0	6.31193	-86.9593	0.086231	29.97
330.0	6.31194	-88.2642	0.086231	29.97
330.0	6.31195	-81.2833	0.086231	29.97
330.0	6.31196	-81.4435	0.086231	29.97
330.0	6.31197	-86.7072	0.086231	29.97
330.0	6.31198	-86.0483	0.086231	29.97
330.0	6.31199	-81.9192	0.086231	29.97
330.0	6.312	-79.5025	0.086231	29.97
330.0	6.31201	-79.0574	0.086231	29.97
330.0	6.31202	-80.2117	0.086231	29.97
330.0	6.31203	-80.9235	0.086231	29.97
330.0	6.31204	-81.9905	0.086231	29.97
330.0	6.31205	-81.0430	0.086231	29.97
330.0	6.31206	-83.7388	0.086231	29.97
330.0	6.31207	-83.6218	0.086231	29.97
330.0	6.31208	-78.5236	0.086231	29.97
330.0	6.31209	-79.0892	0.086231	29.97
330.0	6.3121	-77.1098	0.086231	29.97
330.0	6.31211	-76.6911	0.086231	29.97
330.0	6.31212	-79.2654	0.086231	29.97
330.0	6.31213	-81.2463	0.086231	29.97
330.0	6.31214	-86.2242	0.086231	29.97
330.0	6.31215	-86.9189	0.086231	29.97
330.0	6.31216	-85.0583	0.086231	29.97
330.0	6.31217	-83.2855	0.086231	29.97
330.0	6.31218	-78.5536	0.086231	29.97
330.0	6.31219	-78.7707	0.086231	29.97
330.0	6.3122	-85.2428	0.086231	29.97
330.0	6.31221	-81.8484	0.086231	29.97
330.0	6.31222	-77.9575	0.086231	29.97
330.0	6.31223	-79.1972	0.086231	29.97
330.0	6.31224	-85.8280	0.086231	29.97
330.0	6.31225	-87.0755	0.086231	29.97
330.0	6.31226	-86.6596	0.086231	29.97
330.0	6.31227	-88.9851	0.086231	29.97
330.0	6.31228	-86.2383	0.086231	29.97
330.0	6.31229	-82.4356	0.086231	29.97
330.0	6.3123	-82.4813	0.086231	29.97
330.0	6.31231	-85.9086	0.086231	29.97
330.0	6.31232	-85.4010	0.086231	29.97
330.0	6.31233	-78.8997	0.086231	29.97
330.0	6.31234	-79.0135	0.086231	29.97
330.0	6.31235	-84.6170	0.086231	29.97
330.0	6.31236	-79.4615	0.086231	29.97
330.0	6.31237	-79.1126	0.086231	29.97
330.0	6.31238	-84.9375	0.086231	29.97
330.0	6.31239	-83.7466	0.086231	29.97
330.0	6.3124	-79.6125	0.086231	29.97
330.0	6.31241	-79.8592	0.086231	29.97
330.0	6.31242	-85.8778	0.086231	29.97
330.0	6.31243	-81.7038	0.086231	29.97
330.0	6.31244	-81.5491	0.086231	29.97
330.0	6.31245	-91.6287	0.086231	29.97
330.0	6.31246	-85.6448	0.086231	29.97
330.0	6.31247	-84.0767	0.086231	29.97
330.0	6.31248	-90.0361	0.086231	29.97
330.0	6.31249	-84.3912	0.086231	29.97
330.0	6.3125	-81.6008	0.086231	29.97
330.0	6.31251	-84.0781	0.086231	29.97
330.0	6.31252	-82.3788	0.086231	29.97
330.0	6.31253	-82.5944	0.086231	29.97
330.0	6.31254	-88.4742	0.086231	29.97
330.0	6.31255	-85.2835	0.086231	29.97
330.0	6.31256	-86.6833	0.086231	29.97
330.0	6.31257	-82.9598	0.086231	29.97
330.0	6.31258	-82.9324	0.086231	29.97
330.0	6.31259	-88.1528	0.086231	29.97
330.0	6.3126	-96.1508	0.086231	29.97
330.0	6.31261	-94.1076	0.086231	29.97
330.0	6.31262	-83.4521	0.086231	29.97
330.0	6.31263	-80.8712	0.086231	29.97
330.0	6.31264	-81.1759	0.086231	29.97
330.0	6.31265	-89.5800	0.086231	29.97
330.0	6.31266	-83.2541	0.086231	29.97
330.0	6.31267	-82.0836	0.086231	29.97
330.0	6.31268	-85.3602	0.086231	29.97
330.0	6.31269	-88.1305	0.086231	29.97
330.0	6.3127	-82.6424	0.086231	29.97
330.0	6.31271	-79.8851	0.086231	29.97
330.0	6.31272	-80.0129	0.086231	29.97
330.0	6.31273	-81.1319	0.086231	29.97
330.0	6.31274	-92.4101	0.086231	29.97
330.0	6.31275	-87.6626	0.086231	29.97
330.0	6.31276	-86.8258	0.086231	29.97
330.0	6.31277	-81.8441	0.086231	29.97
330.0	6.31278	-81.8147	0.086231	29.97
330.0	6.31279	-88.0049	0.086231	29.97
330.0	6.3128	-85.5937	0.086231	29.97
330.0	6.31281	-83.9490	0.086231	29.97
330.0	6.31282	-84.6058	0.086231	29.97
330.0	6.31283	-88.1443	0.086231	29.97
330.0	6.31284	-86.9929	0.086231	29.97
330.0	6.31285	-88.8902	0.086231	29.97
330.0	6.31286	-84.5744	0.086231	29.97
330.0	6.31287	-84.5461	0.086231	29.97
330.0	6.31288	-90.1682	0.086231	29.97
330.0	6.31289	-85.5262	0.086231	29.97
330.0	6.3129	-82.9900	0.086231	29.97
330.0	6.31291	-79.3305	0.086231	29.97
330.0	6.31292	-79.3697	0.086231	29.97
330.0	6.31293	-84.4360	0.086231	29.97
330.0	6.31294	-91.5854	0.086231	29.97
330.0	6.31295	-87.7386	0.086231	29.97
330.0	6.31296	-85.1423	0.086231	29.97
330.0	6.31297	-81.1459	0.086231	29.97
330.0	6.31298	-81.4276	0.086231	29.97
330.0	6.31299	-82.4780	0.086231	29.97
330.0	6.313	-91.3165	0.086231	29.97
330.0	6.31301	-84.5503	0.086231	29.97
330.0	6.31302	-85.5828	0.086231	29.97
330.0	6.31303	-90.3607	0.086231	29.97
330.0	6.31304	-86.0393	0.086231	29.97
330.0	6.31305	-85.8005	0.086231	29.97
330.0	6.31306	-87.5915	0.086231	29.97
330.0	6.31307	-82.8977	0.086231	29.97
330.0	6.31308	-82.7952	0.086231	29.97
330.0	6.31309	-82.8649	0.086231	29.97
330.0	6.3131	-88.9687	0.086231	29.97
330.0	6.31311	-84.2690	0.086231	29.97
330.0	6.31312	-84.3941	0.086231	29.97
330.0	6.31313	-88.9781	0.086231	29.97
330.0	6.31314	-87.6363	0.086231	29.97
330.0	6.31315	-85.8702	0.086231	29.97
330.0	6.31316	-78.4678	0.086231	29.97
330.0	6.31317	-77.3882	0.086231	29.97
330.0	6.31318	-79.2086	0.086231	29.97
330.0	6.31319	-83.4359	0.086231	29.97
330.0	6.3132	-88.1257	0.086231	29.97
330.0	6.31321	-84.3210	0.086231	29.97
330.0	6.31322	-84.0090	0.086231	29.97
330.0	6.31323	-90.7912	0.086231	29.97
330.0	6.31324	-82.9400	0.086231	29.97
330.0	6.31325	-80.5620	0.086231	29.97
330.0	6.31326	-83.8845	0.086231	29.97
330.0	6.31327	-85.7884	0.086231	29.97
330.0	6.31328	-83.2958	0.086231	29.97
330.0	6.31329	-83.0243	0.086231	29.97
330.0	6.3133	-85.1959	0.086231	29.97
330.0	6.31331	-84.0213	0.086231	29.97
330.0	6.31332	-83.8022	0.086231	29.97
330.0	6.31333	-85.7447	0.086231	29.97
330.0	6.31334	-83.5889	0.086231	29.97
330.0	6.31335	-84.6240	0.086231	29.97
330.0	6.31336	-84.2568	0.086231	29.97
330.0	6.31337	-89.6073	0.086231	29.97
330.0	6.31338	-93.1862	0.086231	29.97
330.0	6.31339	-92.2568	0.086231	29.97
330.0	6.3134	-89.2207	0.086231	29.97
330.0	6.31341	-89.0001	0.086231	29.97
330.0	6.31342	-85.2915	0.086231	29.97
330.0	6.31343	-83.4496	0.086231	29.97
330.0	6.31344	-82.2173	0.086231	29.97
330.0	6.31345	-81.7390	0.086231	29.97
330.0	6.31346	-81.6506	0.086231	29.97
330.0	6.31347	-77.3879	0.086231	29.97
330.0	6.31348	-77.5602	0.086231	29.97
330.0	6.31349	-85.3349	0.086231	29.97
330.0	6.3135	-79.1511	0.086231	29.97
330.0	6.31351	-76.8756	0.086231	29.97
330.0	6.31352	-77.1710	0.086231	29.97
330.0	6.31353	-83.9018	0.086231	29.97
330.0	6.31354	-84.0438	0.086231	29.97
330.0	6.31355	-93.7700	0.086231	29.97
330.0	6.31356	-90.2255	0.086231	29.97
330.0	6.31357	-86.4527	0.086231	29.97
330.0	6.31358	-81.8854	0.086231	29.97
330.0	6.31359	-82.7921	0.086231	29.97
330.0	6.3136	-79.2683	0.086231	29.97
330.0	6.31361	-79.2873	0.086231	29.97
330.0	6.31362	-83.8806	0.086231	29.97
330.0	6.31363	-88.2414	0.086231	29.97
330.0	6.31364	-83.5237	0.086231	29.97
330.0	6.31365	-84.5416	0.086231	29.97
330.0	6.31366	-85.2316	0.086231	29.97
330.0	6.31367	-81.6661	0.086231	29.97
330.0	6.31368	-82.0759	0.086231	29.97
330.0	6.31369	-84.0292	0.086231	29.97
330.0	6.3137	-84.7431	0.086231	29.97
330.0	6.31371	-89.8139	0.086231	29.97
330.0	6.31372	-84.0381	0.086231	29.97
330.0	6.31373	-84.0097	0.086231	29.97
330.0	6.31374	-87.0146	0.086231	29.97
330.0	6.31375	-83.3461	0.086231	29.97
330.0	6.31376	-86.5260	0.086231	29.97
330.0	6.31377	-92.1719	0.086231	29.97
330.0	6.31378	-83.7921	0.086231	29.97
330.0	6.31379	-81.4138	0.086231	29.97
330.0	6.3138	-84.9951	0.086231	29.97
330.0	6.31381	-90.8449	0.086231	29.97
330.0	6.31382	-84.1656	0.086231	29.97
330.0	6.31383	-83.5591	0.086231	29.97
330.0	6.31384	-82.8336	0.086231	29.97
330.0	6.31385	-88.3004	0.086231	29.97
330.0	6.31386	-84.9145	0.086231	29.97
330.0	6.31387	-85.6812	0.086231	29.97
330.0	6.31388	-88.4282	0.086231	29.97
330.0	6.31389	-88.4357	0.086231	29.97
330.0	6.3139	-85.3503	0.086231	29.97
330.0	6.31391	-84.8048	0.086231	29.97
330.0	6.31392	-85.7005	0.086231	29.97
330.0	6.31393	-85.8617	0.086231	29.97
330.0	6.31394	-84.7368	0.086231	29.97
330.0	6.31395	-89.4135	0.086231	29.97
330.0	6.31396	-90.1325	0.086231	29.97
330.0	6.31397	-84.4146	0.086231	29.97
330.0	6.31398	-83.7374	0.086231	29.97
330.0	6.31399	-82.6614	0.086231	29.97
330.0	6.314	-82.0380	0.086231	29.97
330.0	6.31401	-85.8168	0.086231	29.97
330.0	6.31402	-81.7564	0.086231	29.97
330.0	6.31403	-82.7081	0.086231	29.97
330.0	6.31404	-87.5462	0.086231	29.97
330.0	6.31405	-90.9410	0.086231	29.97
330.0	6.31406	-91.0499	0.086231	29.97
330.0	6.31407	-89.8337	0.086231	29.97
330.0	6.31408	-84.3266	0.086231	29.97
330.0	6.31409	-84.0344	0.086231	29.97
330.0	6.3141	-93.8919	0.086231	29.97
330.0	6.31411	-91.0684	0.086231	29.97
330.0	6.31412	-88.5802	0.086231	29.97
330.0	6.31413	-87.2833	0.086231	29.97
330.0	6.31414	-86.4560	0.086231	29.97
330.0	6.31415	-83.5742	0.086231	29.97
330.0	6.31416	-82.1476	0.086231	29.97
330.0	6.31417	-80.5527	0.086231	29.97
330.0	6.31418	-85.6321	0.086231	29.97
330.0	6.31419	-95.2262	0.086231	29.97
330.0	6.3142	-90.7433	0.086231	29.97
330.0	6.31421	-90.5547	0.086231	29.97
330.0	6.31422	-85.0251	0.086231	29.97
330.0	6.31423	-85.6418	0.086231	29.97
330.0	6.31424	-80.5391	0.086231	29.97
330.0	6.31425	-80.2910	0.086231	29.97
330.0	6.31426	-82.9718	0.086231	29.97
330.0	6.31427	-80.7539	0.086231	29.97
330.0	6.31428	-80.8406	0.086231	29.97
330.0	6.31429	-88.3774	0.086231	29.97
330.0	6.3143	-84.4664	0.086231	29.97
330.0	6.31431	-82.3314	0.086231	29.97
330.0	6.31432	-85.5283	0.086231	29.97
330.0	6.31433	-92.1672	0.086231	29.97
330.0	6.31434	-88.0381	0.086231	29.97
330.0	6.31435	-80.2784	0.086231	29.97
330.0	6.31436	-80.0307	0.086231	29.97
330.0	6.31437	-84.9955	0.086231	29.97
330.0	6.31438	-84.6586	0.086231	29.97
330.0	6.31439	-82.7217	0.086231	29.97
330.0	6.3144	-84.8608	0.086231	29.97
330.0	6.31441	-83.4851	0.086231	29.97
330.0	6.31442	-80.9997	0.086231	29.97
330.0	6.31443	-81.0384	0.086231	29.97
330.0	6.31444	-86.7576	0.086231	29.97
330.0	6.31445	-86.7692	0.086231	29.97
330.0	6.31446	-90.2640	0.086231	29.97
330.0	6.31447	-93.3453	0.086231	29.97
330.0	6.31448	-88.1791	0.086231	29.97
330.0	6.31449	-88.1539	0.086231	29.97
330.0	6.3145	-90.4713	0.086231	29.97
330.0	6.31451	-89.5797	0.086231	29.97
330.0	6.31452	-91.4313	0.086231	29.97
330.0	6.31453	-89.5476	0.086231	29.97
330.0	6.31454	-84.8004	0.086231	29.97
330.0	6.31455	-83.5917	0.086231	29.97
330.0	6.31456	-90.0802	0.086231	29.97
330.0	6.31457	-88.8368	0.086231	29.97
330.0	6.31458	-86.3421	0.086231	29.97
330.0	6.31459	-90.7138	0.086231	29.97
330.0	6.3146	-85.7004	0.086231	29.97
330.0	6.31461	-84.0171	0.086231	29.97
330.0	6.31462	-84.5133	0.086231	29.97
330.0	6.31463	-87.1349	0.086231	29.97
330.0	6.31464	-86.0866	0.086231	29.97
330.0	6.31465	-83.5706	0.086231	29.97
330.0	6.31466	-81.1113	0.086231	29.97
330.0	6.31467	-83.5697	0.086231	29.97
330.0	6.31468	-85.6629	0.086231	29.97
330.0	6.31469	-83.7118	0.086231	29.97
330.0	6.3147	-83.8027	0.086231	29.97
330.0	6.31471	-85.6814	0.086231	29.97
330.0	6.31472	-85.5990	0.086231	29.97
330.0	6.31473	-84.3662	0.086231	29.97
330.0	6.31474	-84.3516	0.086231	29.97
330.0	6.31475	-91.9545	0.086231	29.97
330.0	6.31476	-88.5126	0.086231	29.97
330.0	6.31477	-87.3337	0.086231	29.97
330.0	6.31478	-94.4575	0.086231	29.97
330.0	6.31479	-86.2469	0.086231	29.97
330.0	6.3148	-86.3117	0.086231	29.97
330.0	6.31481	-93.8415	0.086231	29.97
330.0	6.31482	-86.1973	0.086231	29.97
330.0	6.31483	-86.9491	0.086231	29.97
330.0	6.31484	-83.6184	0.086231	29.97
330.0	6.31485	-83.4165	0.086231	29.97
330.0	6.31486	-80.9411	0.086231	29.97
330.0	6.31487	-80.7435	0.086231	29.97
330.0	6.31488	-81.4588	0.086231	29.97
330.0	6.31489	-81.3326	0.086231	29.97
330.0	6.3149	-82.9148	0.086231	29.97
330.0	6.31491	-92.4165	0.086231	29.97
330.0	6.31492	-82.5166	0.086231	29.97
330.0	6.31493	-83.3388	0.086231	29.97
330.0	6.31494	-94.4945	0.086231	29.97
330.0	6.31495	-87.7516	0.086231	29.97
330.0	6.31496	-86.8710	0.086231	29.97
330.0	6.31497	-85.9859	0.086231	29.97
330.0	6.31498	-86.5088	0.086231	29.97
330.0	6.31499	-93.6020	0.086231	29.97
330.0	6.315	-89.9573	0.086231	29.97
330.0	6.31501	-89.9948	0.086231	29.97
330.0	6.31502	-90.0947	0.086231	29.97
330.0	6.31503	-86.7502	0.086231	29.97
330.0	6.31504	-84.1516	0.086231	29.97
330.0	6.31505	-83.5426	0.086231	29.97
330.0	6.31506	-83.1417	0.086231	29.97
330.0	6.31507	-86.0862	0.086231	29.97
330.0	6.31508	-82.8104	0.086231	29.97
330.0	6.31509	-81.2155	0.086231	29.97
330.0	6.3151	-83.0868	0.086231	29.97
330.0	6.31511	-85.8297	0.086231	29.97
330.0	6.31512	-84.8104	0.086231	29.97
330.0	6.31513	-85.3011	0.086231	29.97
330.0	6.31514	-97.5366	0.086231	29.97
330.0	6.31515	-92.6390	0.086231	29.97
330.0	6.31516	-88.1536	0.086231	29.97
330.0	6.31517	-89.3178	0.086231	29.97
330.0	6.31518	-91.9095	0.086231	29.97
330.0	6.31519	-88.7499	0.086231	29.97
330.0	6.3152	-80.5948	0.086231	29.97
330.0	6.31521	-80.6133	0.086231	29.97
330.0	6.31522	-86.3103	0.086231	29.97
330.0	6.31523	-88.5799	0.086231	29.97
330.0	6.31524	-84.7108	0.086231	29.97
330.0	6.31525	-82.7491	0.086231	29.97
330.0	6.31526	-83.1268	0.086231	29.97
330.0	6.31527	-87.0548	0.086231	29.97
330.0	6.31528	-87.0485	0.086231	29.97
330.0	6.31529	-93.9546	0.086231	29.97
330.0	6.3153	-95.3332	0.086231	29.97
330.0	6.31531	-89.7895	0.086231	29.97
330.0	6.31532	-84.7154	0.086231	29.97
330.0	6.31533	-84.7790	0.086231	29.97
330.0	6.31534	-85.8252	0.086231	29.97
330.0	6.31535	-84.1215	0.086231	29.97
330.0	6.31536	-86.2689	0.086231	29.97
330.0	6.31537	-84.3657	0.086231	29.97
330.0	6.31538	-89.4111	0.086231	29.97
330.0	6.31539	-89.4455	0.086231	29.97
330.0	6.3154	-89.7858	0.086231	29.97
330.0	6.31541	-89.7057	0.086231	29.97
330.0	6.31542	-91.4255	0.086231	29.97
330.0	6.31543	-84.5848	0.086231	29.97
330.0	6.31544	-84.1575	0.086231	29.97
330.0	6.31545	-86.9088	0.086231	29.97
330.0	6.31546	-86.8121	0.086231	29.97
330.0	6.31547	-87.7213	0.086231	29.97
330.0	6.31548	-91.7859	0.086231	29.97
330.0	6.31549	-87.3659	0.086231	29.97
330.0	6.3155	-88.2289	0.086231	29.97
330.0	6.31551	-85.2202	0.086231	29.97
330.0	6.31552	-84.8347	0.086231	29.97
330.0	6.31553	-85.7489	0.086231	29.97
330.0	6.31554	-90.6882	0.086231	29.97
330.0	6.31555	-82.9079	0.086231	29.97
330.0	6.31556	-82.1721	0.086231	29.97
330.0	6.31557	-84.5710	0.086231	29.97
330.0	6.31558	-81.1107	0.086231	29.97
330.0	6.31559	-81.1955	0.086231	29.97
330.0	6.3156	-83.5816	0.086231	29.97
330.0	6.31561	-98.8993	0.086231	29.97
330.0	6.31562	-89.4953	0.086231	29.97
330.0	6.31563	-88.4344	0.086231	29.97
330.0	6.31564	-90.4307	0.086231	29.97
